time,lon,lat,spatial_ref,rf
2024-02-12,82.0,19.5,0,0.75005007
2024-02-12,82.0,19.75,0,0.10909564
2024-02-12,82.0,20.25,0,1.893204
2024-02-12,82.0,20.5,0,5.1156626
2024-02-12,82.0,20.75,0,1.8488852
2024-02-12,82.0,21.0,0,0.09339861
2024-02-12,82.0,21.25,0,0.0
2024-02-12,82.0,21.5,0,6.82318
2024-02-12,82.0,21.75,0,5.534197
2024-02-12,82.0,22.0,0,2.118996
2024-02-12,82.0,22.25,0,1.7611511
2024-02-12,82.0,22.5,0,0.24057263
2024-02-12,82.0,22.75,0,1.168496
2024-02-12,82.0,23.0,0,3.9048603
2024-02-12,82.0,23.5,0,3.948063
2024-02-12,82.0,23.75,0,0.54793423
2024-02-12,82.25,20.0,0,1.1942843
2024-02-12,82.25,20.25,0,5.942517
2024-02-12,82.25,20.5,0,18.593014
2024-02-12,82.25,20.75,0,8.883213
2024-02-12,82.25,21.0,0,2.0647845
2024-02-12,82.25,21.25,0,0.0
2024-02-12,82.25,21.5,0,4.0228987
2024-02-12,82.25,21.75,0,3.9240375
2024-02-12,82.25,22.0,0,0.31069285
2024-02-12,82.25,22.25,0,3.0804155
2024-02-12,82.25,22.5,0,0.35074398
2024-02-12,82.25,22.75,0,1.184863
2024-02-12,82.25,23.0,0,3.3877742
2024-02-12,82.25,23.25,0,4.084968
2024-02-12,82.25,23.5,0,6.243471
2024-02-12,82.25,23.75,0,1.0746878
2024-02-12,82.5,20.0,0,2.3870106
2024-02-12,82.5,21.0,0,1.3147373
2024-02-12,82.5,21.25,0,0.0
2024-02-12,82.5,21.5,0,0.19695283
2024-02-12,82.5,21.75,0,1.7022462
2024-02-12,82.5,22.0,0,2.240539
2024-02-12,82.5,22.25,0,5.639504
2024-02-12,82.5,22.5,0,3.2291837
2024-02-12,82.5,22.75,0,3.9926474
2024-02-12,82.5,23.0,0,2.9957962
2024-02-12,82.5,23.25,0,5.396373
2024-02-12,82.5,23.5,0,2.5776174
2024-02-12,82.5,23.75,0,2.3666224
2024-02-12,82.75,21.25,0,0.833335
2024-02-12,82.75,21.5,0,2.0375473
2024-02-12,82.75,21.75,0,3.4065025
2024-02-12,82.75,22.0,0,2.1418173
2024-02-12,82.75,22.25,0,2.87918
2024-02-12,82.75,22.5,0,1.8894352
2024-02-12,82.75,22.75,0,3.686191
2024-02-12,82.75,23.0,0,5.1560936
2024-02-12,82.75,23.25,0,6.7412853
2024-02-12,82.75,23.5,0,2.3760304
2024-02-12,82.75,23.75,0,0.8490297
2024-02-12,83.0,21.25,0,5.212571
2024-02-12,83.0,21.5,0,2.5755112
2024-02-12,83.0,21.75,0,3.7744098
2024-02-12,83.0,22.0,0,7.882664
2024-02-12,83.0,22.25,0,7.4501615
2024-02-12,83.0,22.5,0,0.062725924
2024-02-12,83.0,22.75,0,1.4193789
2024-02-12,83.0,23.0,0,7.4607882
2024-02-12,83.0,23.25,0,4.0858374
2024-02-12,83.0,23.5,0,0.4541777
2024-02-12,83.0,23.75,0,0.011448284
2024-02-12,83.25,21.5,0,1.5429927
2024-02-12,83.25,21.75,0,3.9679852
2024-02-12,83.25,22.0,0,6.791383
2024-02-12,83.25,22.25,0,8.064723
2024-02-12,83.25,22.5,0,1.6671933
2024-02-12,83.25,22.75,0,4.422068
2024-02-12,83.25,23.0,0,2.4131937
2024-02-12,83.25,23.25,0,0.45910046
2024-02-12,83.25,23.5,0,0.027898755
2024-02-12,83.25,23.75,0,0.019448306
2024-02-12,83.25,24.0,0,0.0
2024-02-12,83.5,22.0,0,3.1304893
2024-02-12,83.5,22.25,0,9.289599
2024-02-12,83.5,22.5,0,0.13129917
2024-02-12,83.5,22.75,0,2.3820755
2024-02-12,83.5,23.0,0,4.150713
2024-02-12,83.5,23.25,0,0.22613974
2024-02-12,83.5,23.5,0,0.0
2024-02-12,83.5,23.75,0,0.006597976
2024-02-12,83.5,24.0,0,0.052716084
2024-02-12,83.75,22.25,0,3.189938
2024-02-12,83.75,22.5,0,0.5527685
2024-02-12,83.75,22.75,0,5.2442875
2024-02-12,83.75,23.0,0,4.814165
2024-02-12,83.75,23.25,0,0.654485
2024-02-12,83.75,23.5,0,0.0
2024-02-12,84.0,22.75,0,0.3015293
2024-02-12,84.0,23.0,0,0.99817246
2024-02-12,84.0,23.25,0,1.4401269
2024-02-12,84.0,23.5,0,1.2302134
2024-02-13,80.25,18.75,0,0.0
2024-02-13,80.5,18.75,0,0.0
2024-02-13,80.5,19.0,0,0.0
2024-02-13,80.5,19.25,0,0.0
2024-02-13,80.5,20.25,0,0.0
2024-02-13,80.5,21.0,0,0.0
2024-02-13,80.75,18.5,0,0.0
2024-02-13,80.75,18.75,0,0.0
2024-02-13,80.75,19.0,0,0.0
2024-02-13,80.75,19.25,0,0.0
2024-02-13,80.75,19.75,0,0.0
2024-02-13,80.75,20.0,0,0.0
2024-02-13,80.75,20.25,0,0.0
2024-02-13,80.75,20.5,0,0.0
2024-02-13,80.75,20.75,0,0.0
2024-02-13,80.75,21.0,0,0.0
2024-02-13,80.75,21.25,0,0.3007528
2024-02-13,80.75,21.5,0,1.4923155
2024-02-13,80.75,21.75,0,0.31595865
2024-02-13,81.0,18.0,0,0.0
2024-02-13,81.0,18.25,0,0.0
2024-02-13,81.0,18.5,0,0.0
2024-02-13,81.0,18.75,0,0.0
2024-02-13,81.0,19.0,0,0.0
2024-02-13,81.0,19.25,0,0.0
2024-02-13,81.0,19.5,0,0.0
2024-02-13,81.0,19.75,0,0.0
2024-02-13,81.0,20.0,0,0.0
2024-02-13,81.0,20.25,0,0.0
2024-02-13,81.0,20.5,0,0.0
2024-02-13,81.0,20.75,0,0.0
2024-02-13,81.0,21.0,0,0.0
2024-02-13,81.0,21.25,0,0.010703243
2024-02-13,81.0,21.5,0,0.5055744
2024-02-13,81.0,21.75,0,0.0
2024-02-13,81.0,22.0,0,0.0
2024-02-13,81.25,18.0,0,0.0
2024-02-13,81.25,18.25,0,0.0
2024-02-13,81.25,18.5,0,0.0
2024-02-13,81.25,18.75,0,0.0
2024-02-13,81.25,19.0,0,0.0
2024-02-13,81.25,19.25,0,0.0
2024-02-13,81.25,19.5,0,0.0
2024-02-13,81.25,19.75,0,0.0
2024-02-13,81.25,20.0,0,0.0
2024-02-13,81.25,20.25,0,0.0
2024-02-13,81.25,20.5,0,0.0
2024-02-13,81.25,20.75,0,0.0
2024-02-13,81.25,21.0,0,0.0
2024-02-13,81.25,21.25,0,0.0
2024-02-13,81.25,21.5,0,0.0
2024-02-13,81.25,21.75,0,0.0
2024-02-13,81.25,22.0,0,0.0
2024-02-13,81.25,22.25,0,0.08089599
2024-02-13,81.5,18.25,0,0.0
2024-02-13,81.5,18.5,0,0.0
2024-02-13,81.5,18.75,0,0.0
2024-02-13,81.5,19.0,0,0.0
2024-02-13,81.5,19.25,0,0.0
2024-02-13,81.5,19.5,0,0.0
2024-02-13,81.5,19.75,0,0.0
2024-02-13,81.5,20.0,0,0.0
2024-02-13,81.5,20.25,0,0.0
2024-02-13,81.5,20.5,0,0.0
2024-02-13,81.5,20.75,0,0.0
2024-02-13,81.5,21.0,0,0.0
2024-02-13,81.5,21.25,0,3.331946
2024-02-13,81.5,21.5,0,0.1252026
2024-02-13,81.5,21.75,0,0.0
2024-02-13,81.5,22.0,0,0.0
2024-02-13,81.5,22.25,0,0.95994186
2024-02-13,81.5,22.5,0,0.42357185
2024-02-13,81.75,18.5,0,0.0
2024-02-13,81.75,18.75,0,0.0
2024-02-13,81.75,19.0,0,0.0
2024-02-13,81.75,19.25,0,0.0
2024-02-13,81.75,19.5,0,0.0
2024-02-13,81.75,19.75,0,0.0
2024-02-13,81.75,20.0,0,0.0
2024-02-13,81.75,20.25,0,0.0
2024-02-13,81.75,20.5,0,0.0
2024-02-13,81.75,20.75,0,0.0
2024-02-13,81.75,21.0,0,0.0
2024-02-13,81.75,21.25,0,0.13372104
2024-02-13,81.75,21.5,0,0.0
2024-02-13,81.75,21.75,0,0.0
2024-02-13,81.75,22.0,0,0.22827202
2024-02-13,81.75,22.25,0,0.15482637
2024-02-13,81.75,22.5,0,0.0
2024-02-13,81.75,23.75,0,8.514788
2024-02-13,82.0,18.75,0,0.0
2024-02-13,82.0,19.0,0,0.0
2024-02-13,82.0,19.25,0,0.0
2024-02-13,82.0,19.5,0,0.0
2024-02-13,82.0,19.75,0,0.0
2024-02-13,82.0,20.25,0,0.0
2024-02-13,82.0,20.5,0,0.0
2024-02-13,82.0,20.75,0,0.0
2024-02-13,82.0,21.0,0,0.0
2024-02-13,82.0,21.25,0,0.0
2024-02-13,82.0,21.5,0,0.0
2024-02-13,82.0,21.75,0,0.0
2024-02-13,82.0,22.0,0,0.10376667
2024-02-13,82.0,22.25,0,0.7645883
2024-02-13,82.0,22.5,0,0.0
2024-02-13,82.0,22.75,0,0.0
2024-02-13,82.0,23.0,0,4.6284237
2024-02-13,82.0,23.5,0,6.9059143
2024-02-13,82.0,23.75,0,12.050584
2024-02-13,82.25,20.0,0,0.0
2024-02-13,82.25,20.25,0,0.0
2024-02-13,82.25,20.5,0,0.0
2024-02-13,82.25,20.75,0,0.0
2024-02-13,82.25,21.0,0,0.0
2024-02-13,82.25,21.25,0,0.0
2024-02-13,82.25,21.5,0,0.0
2024-02-13,82.25,21.75,0,0.0
2024-02-13,82.25,22.0,0,0.36416453
2024-02-13,82.25,22.25,0,0.81621933
2024-02-13,82.25,22.5,0,0.0
2024-02-13,82.25,22.75,0,1.4275851
2024-02-13,82.25,23.0,0,6.111017
2024-02-13,82.25,23.25,0,7.3795013
2024-02-13,82.25,23.5,0,8.098671
2024-02-13,82.25,23.75,0,2.6834588
2024-02-13,82.5,20.0,0,0.0
2024-02-13,82.5,21.0,0,0.0
2024-02-13,82.5,21.25,0,0.0
2024-02-13,82.5,21.5,0,0.0
2024-02-13,82.5,21.75,0,0.0
2024-02-13,82.5,22.0,0,0.0
2024-02-13,82.5,22.25,0,0.06775153
2024-02-13,82.5,22.5,0,0.3083615
2024-02-13,82.5,22.75,0,4.180807
2024-02-13,82.5,23.0,0,6.1226945
2024-02-13,82.5,23.25,0,4.8035746
2024-02-13,82.5,23.5,0,5.1718774
2024-02-13,82.5,23.75,0,4.0594234
2024-02-13,82.75,21.25,0,0.0
2024-02-13,82.75,21.5,0,0.0
2024-02-13,82.75,21.75,0,0.0
2024-02-13,82.75,22.0,0,0.0
2024-02-13,82.75,22.25,0,1.5616624
2024-02-13,82.75,22.5,0,4.3293447
2024-02-13,82.75,22.75,0,1.8019989
2024-02-13,82.75,23.0,0,0.85228777
2024-02-13,82.75,23.25,0,2.3905494
2024-02-13,82.75,23.5,0,5.1976624
2024-02-13,82.75,23.75,0,1.9641591
2024-02-13,83.0,21.25,0,0.0
2024-02-13,83.0,21.5,0,0.0
2024-02-13,83.0,21.75,0,0.0
2024-02-13,83.0,22.0,0,0.0
2024-02-13,83.0,22.25,0,1.510354
2024-02-13,83.0,22.5,0,6.0581946
2024-02-13,83.0,22.75,0,0.34309527
2024-02-13,83.0,23.0,0,0.19511244
2024-02-13,83.0,23.25,0,0.652007
2024-02-13,83.0,23.5,0,6.176817
2024-02-13,83.0,23.75,0,0.23193717
2024-02-13,83.25,21.5,0,0.0
2024-02-13,83.25,21.75,0,0.0
2024-02-13,83.25,22.0,0,0.0
2024-02-13,83.25,22.25,0,0.502831
2024-02-13,83.25,22.5,0,10.543881
2024-02-13,83.25,22.75,0,0.7627642
2024-02-13,83.25,23.0,0,1.7818778
2024-02-13,83.25,23.25,0,0.019480525
2024-02-13,83.25,23.5,0,0.3794231
2024-02-13,83.25,23.75,0,0.35092
2024-02-13,83.25,24.0,0,7.7400794
2024-02-13,83.5,22.0,0,0.0
2024-02-13,83.5,22.25,0,0.0
2024-02-13,83.5,22.5,0,1.6392496
2024-02-13,83.5,22.75,0,2.9116838
2024-02-13,83.5,23.0,0,6.5920014
2024-02-13,83.5,23.25,0,0.4178669
2024-02-13,83.5,23.5,0,0.0
2024-02-13,83.5,23.75,0,0.06628162
2024-02-13,83.5,24.0,0,1.5377564
2024-02-13,83.75,22.25,0,0.068970755
2024-02-13,83.75,22.5,0,2.6231828
2024-02-13,83.75,22.75,0,10.316498
2024-02-13,83.75,23.0,0,2.258165
2024-02-13,83.75,23.25,0,0.4125852
2024-02-13,83.75,23.5,0,0.0
2024-02-13,84.0,22.75,0,7.947233
2024-02-13,84.0,23.0,0,2.7348814
2024-02-13,84.0,23.25,0,1.3143077
2024-02-13,84.0,23.5,0,7.8119526
2024-02-14,80.25,18.75,0,0.0
2024-02-14,80.5,18.75,0,0.0
2024-02-14,80.5,19.0,0,0.0
2024-02-14,80.5,19.25,0,0.0
2024-02-14,80.5,20.25,0,0.0
2024-02-14,80.5,21.0,0,0.0
2024-02-14,80.75,18.5,0,0.0
2024-02-14,80.75,18.75,0,0.0
2024-02-14,80.75,19.0,0,0.0
2024-02-14,80.75,19.25,0,0.0
2024-02-14,80.75,19.75,0,0.0
2024-02-14,80.75,20.0,0,0.0
2024-02-14,80.75,20.25,0,0.0
2024-02-14,80.75,20.5,0,0.0
2024-02-14,80.75,20.75,0,0.0
2024-02-14,80.75,21.0,0,0.0
2024-02-14,80.75,21.25,0,0.0
2024-02-14,80.75,21.5,0,0.0
2024-02-14,80.75,21.75,0,0.0
2024-02-14,81.0,18.0,0,0.0
2024-02-14,81.0,18.25,0,0.0
2024-02-14,81.0,18.5,0,0.0
2024-02-14,81.0,18.75,0,0.0
2024-02-14,81.0,19.0,0,0.0
2024-02-14,81.0,19.25,0,0.0
2024-02-14,81.0,19.5,0,0.0
2024-02-14,81.0,19.75,0,0.0
2024-02-14,81.0,20.0,0,0.0
2024-02-14,81.0,20.25,0,0.0
2024-02-14,81.0,20.5,0,0.0
2024-02-14,81.0,20.75,0,0.0
2024-02-14,81.0,21.0,0,0.0
2024-02-14,81.0,21.25,0,0.0
2024-02-14,81.0,21.5,0,0.0
2024-02-14,81.0,21.75,0,0.0
2024-02-14,81.0,22.0,0,0.0
2024-02-14,81.25,18.0,0,0.0
2024-02-14,81.25,18.25,0,0.0
2024-02-14,81.25,18.5,0,0.0
2024-02-14,81.25,18.75,0,0.0
2024-02-14,81.25,19.0,0,0.0
2024-02-14,81.25,19.25,0,0.0
2024-02-14,81.25,19.5,0,0.0
2024-02-14,81.25,19.75,0,0.0
2024-02-14,81.25,20.0,0,0.0
2024-02-14,81.25,20.25,0,0.0
2024-02-14,81.25,20.5,0,0.0
2024-02-14,81.25,20.75,0,0.0
2024-02-14,81.25,21.0,0,0.0
2024-02-14,81.25,21.25,0,0.0
2024-02-14,81.25,21.5,0,0.0
2024-02-14,81.25,21.75,0,0.0
2024-02-14,81.25,22.0,0,0.0
2024-02-14,81.25,22.25,0,0.0
2024-02-14,81.5,18.25,0,0.0
2024-02-14,81.5,18.5,0,0.0
2024-02-14,81.5,18.75,0,0.0
2024-02-14,81.5,19.0,0,0.0
2024-02-14,81.5,19.25,0,0.0
2024-02-14,81.5,19.5,0,0.0
2024-02-14,81.5,19.75,0,0.0
2024-02-14,81.5,20.0,0,0.0
2024-02-14,81.5,20.25,0,0.0
2024-02-14,81.5,20.5,0,0.0
2024-02-14,81.5,20.75,0,0.0
2024-02-14,81.5,21.0,0,0.0
2024-02-14,81.5,21.25,0,0.0
2024-02-14,81.5,21.5,0,0.0
2024-02-14,81.5,21.75,0,0.0
2024-02-14,81.5,22.0,0,0.0
2024-02-14,81.5,22.25,0,0.0
2024-02-14,81.5,22.5,0,0.0
2024-02-14,81.75,18.5,0,0.0
2024-02-14,81.75,18.75,0,0.0
2024-02-14,81.75,19.0,0,0.0
2024-02-14,81.75,19.25,0,0.0
2024-02-14,81.75,19.5,0,0.0
2024-02-14,81.75,19.75,0,0.0
2024-02-14,81.75,20.0,0,0.0
2024-02-14,81.75,20.25,0,0.0
2024-02-14,81.75,20.5,0,0.0
2024-02-14,81.75,20.75,0,0.0
2024-02-14,81.75,21.0,0,0.0
2024-02-14,81.75,21.25,0,0.0
2024-02-14,81.75,21.5,0,0.0
2024-02-14,81.75,21.75,0,0.0
2024-02-14,81.75,22.0,0,0.0
2024-02-14,81.75,22.25,0,0.0
2024-02-14,81.75,22.5,0,0.0
2024-02-14,81.75,23.75,0,0.9275994
2024-02-14,82.0,18.75,0,0.0
2024-02-14,82.0,19.0,0,0.0
2024-02-14,82.0,19.25,0,0.0
2024-02-14,82.0,19.5,0,0.0
2024-02-14,82.0,19.75,0,0.0
2024-02-14,82.0,20.25,0,0.0
2024-02-14,82.0,20.5,0,0.0
2024-02-14,82.0,20.75,0,0.0
2024-02-14,82.0,21.0,0,0.0
2024-02-14,82.0,21.25,0,0.0
2024-02-14,82.0,21.5,0,0.0
2024-02-14,82.0,21.75,0,0.0
2024-02-14,82.0,22.0,0,0.0
2024-02-14,82.0,22.25,0,0.0
2024-02-14,82.0,22.5,0,0.0
2024-02-14,82.0,22.75,0,0.0
2024-02-14,82.0,23.0,0,0.0
2024-02-14,82.0,23.5,0,0.0
2024-02-14,82.0,23.75,0,1.6554255
2024-02-14,82.25,20.0,0,0.0
2024-02-14,82.25,20.25,0,0.0
2024-02-14,82.25,20.5,0,0.0
2024-02-14,82.25,20.75,0,0.0
2024-02-14,82.25,21.0,0,0.0
2024-02-14,82.25,21.25,0,0.0
2024-02-14,82.25,21.5,0,0.0
2024-02-14,82.25,21.75,0,0.0
2024-02-14,82.25,22.0,0,0.0
2024-02-14,82.25,22.25,0,0.0
2024-02-14,82.25,22.5,0,0.0
2024-02-14,82.25,22.75,0,0.0
2024-02-14,82.25,23.0,0,1.0455467
2024-02-14,82.25,23.25,0,0.0
2024-02-14,82.25,23.5,0,0.0
2024-02-14,82.25,23.75,0,0.5059114
2024-02-14,82.5,20.0,0,0.0
2024-02-14,82.5,21.0,0,0.0
2024-02-14,82.5,21.25,0,0.0
2024-02-14,82.5,21.5,0,0.0
2024-02-14,82.5,21.75,0,0.0
2024-02-14,82.5,22.0,0,0.0
2024-02-14,82.5,22.25,0,0.0
2024-02-14,82.5,22.5,0,0.0
2024-02-14,82.5,22.75,0,0.0
2024-02-14,82.5,23.0,0,2.8501937
2024-02-14,82.5,23.25,0,0.8173878
2024-02-14,82.5,23.5,0,0.0
2024-02-14,82.5,23.75,0,0.0
2024-02-14,82.75,21.25,0,0.0
2024-02-14,82.75,21.5,0,0.0
2024-02-14,82.75,21.75,0,0.0
2024-02-14,82.75,22.0,0,0.0
2024-02-14,82.75,22.25,0,0.0
2024-02-14,82.75,22.5,0,0.0
2024-02-14,82.75,22.75,0,0.0
2024-02-14,82.75,23.0,0,0.298172
2024-02-14,82.75,23.25,0,0.16746248
2024-02-14,82.75,23.5,0,0.0
2024-02-14,82.75,23.75,0,0.0
2024-02-14,83.0,21.25,0,0.0
2024-02-14,83.0,21.5,0,0.0
2024-02-14,83.0,21.75,0,0.0
2024-02-14,83.0,22.0,0,0.0
2024-02-14,83.0,22.25,0,0.0
2024-02-14,83.0,22.5,0,0.0
2024-02-14,83.0,22.75,0,0.0
2024-02-14,83.0,23.0,0,0.0
2024-02-14,83.0,23.25,0,0.0
2024-02-14,83.0,23.5,0,0.0
2024-02-14,83.0,23.75,0,0.045232538
2024-02-14,83.25,21.5,0,0.0
2024-02-14,83.25,21.75,0,0.0
2024-02-14,83.25,22.0,0,0.0
2024-02-14,83.25,22.25,0,0.0
2024-02-14,83.25,22.5,0,0.0
2024-02-14,83.25,22.75,0,0.0
2024-02-14,83.25,23.0,0,0.0
2024-02-14,83.25,23.25,0,0.0
2024-02-14,83.25,23.5,0,0.0
2024-02-14,83.25,23.75,0,0.3922047
2024-02-14,83.25,24.0,0,7.4102936
2024-02-14,83.5,22.0,0,0.0
2024-02-14,83.5,22.25,0,0.0
2024-02-14,83.5,22.5,0,0.0
2024-02-14,83.5,22.75,0,0.0
2024-02-14,83.5,23.0,0,0.0
2024-02-14,83.5,23.25,0,0.0
2024-02-14,83.5,23.5,0,0.0
2024-02-14,83.5,23.75,0,0.15608041
2024-02-14,83.5,24.0,0,3.282482
2024-02-14,83.75,22.25,0,0.0
2024-02-14,83.75,22.5,0,0.0
2024-02-14,83.75,22.75,0,0.0
2024-02-14,83.75,23.0,0,0.0
2024-02-14,83.75,23.25,0,0.0
2024-02-14,83.75,23.5,0,0.0
2024-02-14,84.0,22.75,0,0.0
2024-02-14,84.0,23.0,0,0.0
2024-02-14,84.0,23.25,0,0.0
2024-02-14,84.0,23.5,0,0.0
2024-02-15,80.25,18.75,0,0.0
2024-02-15,80.5,18.75,0,0.0
2024-02-15,80.5,19.0,0,0.0
2024-02-15,80.5,19.25,0,0.0
2024-02-15,80.5,20.25,0,0.0
2024-02-15,80.5,21.0,0,0.0
2024-02-15,80.75,18.5,0,0.0
2024-02-15,80.75,18.75,0,0.0
2024-02-15,80.75,19.0,0,0.0
2024-02-15,80.75,19.25,0,0.0
2024-02-15,80.75,19.75,0,0.0
2024-02-15,80.75,20.0,0,0.0
2024-02-15,80.75,20.25,0,0.0
2024-02-15,80.75,20.5,0,0.0
2024-02-15,80.75,20.75,0,0.0
2024-02-15,80.75,21.0,0,0.0
2024-02-15,80.75,21.25,0,0.0
2024-02-15,80.75,21.5,0,0.0
2024-02-15,80.75,21.75,0,0.0
2024-02-15,81.0,18.0,0,0.0
2024-02-15,81.0,18.25,0,0.0
2024-02-15,81.0,18.5,0,0.0
2024-02-15,81.0,18.75,0,0.0
2024-02-15,81.0,19.0,0,0.0
2024-02-15,81.0,19.25,0,0.0
2024-02-15,81.0,19.5,0,0.0
2024-02-15,81.0,19.75,0,0.0
2024-02-15,81.0,20.0,0,0.0
2024-02-15,81.0,20.25,0,0.0
2024-02-15,81.0,20.5,0,0.0
2024-02-15,81.0,20.75,0,0.0
2024-02-15,81.0,21.0,0,0.0
2024-02-15,81.0,21.25,0,0.0
2024-02-15,81.0,21.5,0,0.0
2024-02-15,81.0,21.75,0,0.0
2024-02-15,81.0,22.0,0,0.0
2024-02-15,81.25,18.0,0,0.0
2024-02-15,81.25,18.25,0,0.0
2024-02-15,81.25,18.5,0,0.0
2024-02-15,81.25,18.75,0,0.0
2024-02-15,81.25,19.0,0,0.0
2024-02-15,81.25,19.25,0,0.0
2024-02-15,81.25,19.5,0,0.0
2024-02-15,81.25,19.75,0,0.0
2024-02-15,81.25,20.0,0,0.0
2024-02-15,81.25,20.25,0,0.0
2024-02-15,81.25,20.5,0,0.0
2024-02-15,81.25,20.75,0,0.0
2024-02-15,81.25,21.0,0,0.0
2024-02-15,81.25,21.25,0,0.0
2024-02-15,81.25,21.5,0,0.0
2024-02-15,81.25,21.75,0,0.0
2024-02-15,81.25,22.0,0,0.0
2024-02-15,81.25,22.25,0,0.0
2024-02-15,81.5,18.25,0,0.0
2024-02-15,81.5,18.5,0,0.0
2024-02-15,81.5,18.75,0,0.0
2024-02-15,81.5,19.0,0,0.0
2024-02-15,81.5,19.25,0,0.0
2024-02-15,81.5,19.5,0,0.0
2024-02-15,81.5,19.75,0,0.0
2024-02-15,81.5,20.0,0,0.0
2024-02-15,81.5,20.25,0,0.0
2024-02-15,81.5,20.5,0,0.0
2024-02-15,81.5,20.75,0,0.0
2024-02-15,81.5,21.0,0,0.0
2024-02-15,81.5,21.25,0,0.0
2024-02-15,81.5,21.5,0,0.0
2024-02-15,81.5,21.75,0,0.0
2024-02-15,81.5,22.0,0,0.0
2024-02-15,81.5,22.25,0,0.0
2024-02-15,81.5,22.5,0,0.0
2024-02-15,81.75,18.5,0,0.0
2024-02-15,81.75,18.75,0,0.0
2024-02-15,81.75,19.0,0,0.0
2024-02-15,81.75,19.25,0,0.0
2024-02-15,81.75,19.5,0,0.0
2024-02-15,81.75,19.75,0,0.0
2024-02-15,81.75,20.0,0,0.0
2024-02-15,81.75,20.25,0,0.0
2024-02-15,81.75,20.5,0,0.0
2024-02-15,81.75,20.75,0,0.0
2024-02-15,81.75,21.0,0,0.0
2024-02-15,81.75,21.25,0,0.0
2024-02-15,81.75,21.5,0,0.0
2024-02-15,81.75,21.75,0,0.0
2024-02-15,81.75,22.0,0,0.0
2024-02-15,81.75,22.25,0,0.0
2024-02-15,81.75,22.5,0,0.0
2024-02-15,81.75,23.75,0,0.0
2024-02-15,82.0,18.75,0,0.0
2024-02-15,82.0,19.0,0,0.0
2024-02-15,82.0,19.25,0,0.0
2024-02-15,82.0,19.5,0,0.0
2024-02-15,82.0,19.75,0,0.0
2024-02-15,82.0,20.25,0,0.0
2024-02-15,82.0,20.5,0,0.0
2024-02-15,82.0,20.75,0,0.0
2024-02-15,82.0,21.0,0,0.0
2024-02-15,82.0,21.25,0,0.0
2024-02-15,82.0,21.5,0,0.0
2024-02-15,82.0,21.75,0,0.0
2024-02-15,82.0,22.0,0,0.0
2024-02-15,82.0,22.25,0,0.0
2024-02-15,82.0,22.5,0,0.0
2024-02-15,82.0,22.75,0,0.0
2024-02-15,82.0,23.0,0,0.0
2024-02-15,82.0,23.5,0,0.0
2024-02-15,82.0,23.75,0,0.0601188
2024-02-15,82.25,20.0,0,0.0
2024-02-15,82.25,20.25,0,0.0
2024-02-15,82.25,20.5,0,0.0
2024-02-15,82.25,20.75,0,0.0
2024-02-15,82.25,21.0,0,0.0
2024-02-15,82.25,21.25,0,0.0
2024-02-15,82.25,21.5,0,0.0
2024-02-15,82.25,21.75,0,0.0
2024-02-15,82.25,22.0,0,0.0
2024-02-15,82.25,22.25,0,0.0
2024-02-15,82.25,22.5,0,0.0
2024-02-15,82.25,22.75,0,1.1756582
2024-02-15,82.25,23.0,0,3.4011948
2024-02-15,82.25,23.25,0,0.0
2024-02-15,82.25,23.5,0,0.0
2024-02-15,82.25,23.75,0,0.14194521
2024-02-15,82.5,20.0,0,0.0
2024-02-15,82.5,21.0,0,0.0
2024-02-15,82.5,21.25,0,0.0
2024-02-15,82.5,21.5,0,0.0
2024-02-15,82.5,21.75,0,0.0
2024-02-15,82.5,22.0,0,0.0
2024-02-15,82.5,22.25,0,0.0
2024-02-15,82.5,22.5,0,0.25394475
2024-02-15,82.5,22.75,0,3.8055394
2024-02-15,82.5,23.0,0,6.089491
2024-02-15,82.5,23.25,0,1.7520117
2024-02-15,82.5,23.5,0,0.032895647
2024-02-15,82.5,23.75,0,0.06881148
2024-02-15,82.75,21.25,0,0.0
2024-02-15,82.75,21.5,0,0.0
2024-02-15,82.75,21.75,0,0.0
2024-02-15,82.75,22.0,0,0.0
2024-02-15,82.75,22.25,0,0.0
2024-02-15,82.75,22.5,0,0.49223638
2024-02-15,82.75,22.75,0,3.3082962
2024-02-15,82.75,23.0,0,4.969822
2024-02-15,82.75,23.25,0,2.7137086
2024-02-15,82.75,23.5,0,4.402971
2024-02-15,82.75,23.75,0,1.6313708
2024-02-15,83.0,21.25,0,0.0
2024-02-15,83.0,21.5,0,0.0
2024-02-15,83.0,21.75,0,0.0
2024-02-15,83.0,22.0,0,0.0
2024-02-15,83.0,22.25,0,0.0
2024-02-15,83.0,22.5,0,0.10892967
2024-02-15,83.0,22.75,0,3.7397301
2024-02-15,83.0,23.0,0,7.3964605
2024-02-15,83.0,23.25,0,6.874956
2024-02-15,83.0,23.5,0,9.446896
2024-02-15,83.0,23.75,0,0.2381243
2024-02-15,83.25,21.5,0,0.0
2024-02-15,83.25,21.75,0,0.0
2024-02-15,83.25,22.0,0,0.0
2024-02-15,83.25,22.25,0,0.0
2024-02-15,83.25,22.5,0,0.091418505
2024-02-15,83.25,22.75,0,4.86379
2024-02-15,83.25,23.0,0,2.0397353
2024-02-15,83.25,23.25,0,0.19977704
2024-02-15,83.25,23.5,0,0.5802941
2024-02-15,83.25,23.75,0,0.40452474
2024-02-15,83.25,24.0,0,2.8519676
