lon,lat,time,spatial_ref,rf
80.25,18.75,2023-01-01,0,0.0
80.25,18.75,2023-01-02,0,0.0
80.25,18.75,2023-01-03,0,0.0
80.25,18.75,2023-01-04,0,0.0
80.25,18.75,2023-01-05,0,0.0
80.25,18.75,2023-01-06,0,0.0
80.25,18.75,2023-01-07,0,0.0
80.25,18.75,2023-01-08,0,0.0
80.25,18.75,2023-01-09,0,0.0
80.25,18.75,2023-01-10,0,0.0
80.25,18.75,2023-01-11,0,0.0
80.25,18.75,2023-01-12,0,0.0
80.25,18.75,2023-01-13,0,0.0
80.25,18.75,2023-01-14,0,0.0
80.25,18.75,2023-01-15,0,0.0
80.25,18.75,2023-01-16,0,0.0
80.25,18.75,2023-01-17,0,0.0
80.25,18.75,2023-01-18,0,0.0
80.25,18.75,2023-01-19,0,0.0
80.25,18.75,2023-01-20,0,0.0
80.25,18.75,2023-01-21,0,0.0
80.25,18.75,2023-01-22,0,0.0
80.25,18.75,2023-01-23,0,0.0
80.25,18.75,2023-01-24,0,0.0
80.25,18.75,2023-01-25,0,0.0
80.25,18.75,2023-01-26,0,0.0
80.25,18.75,2023-01-27,0,0.0
80.25,18.75,2023-01-28,0,0.0
80.25,18.75,2023-01-29,0,0.0
80.25,18.75,2023-01-30,0,0.0
80.25,18.75,2023-01-31,0,0.0
80.25,18.75,2023-02-01,0,0.0
80.25,18.75,2023-02-02,0,0.0
80.25,18.75,2023-02-03,0,0.0
80.25,18.75,2023-02-04,0,0.0
80.25,18.75,2023-02-05,0,0.0
80.25,18.75,2023-02-06,0,0.0
80.25,18.75,2023-02-07,0,0.0
80.25,18.75,2023-02-08,0,0.0
80.25,18.75,2023-02-09,0,0.0
80.25,18.75,2023-02-10,0,0.0
80.25,18.75,2023-02-11,0,0.0
80.25,18.75,2023-02-12,0,0.0
80.25,18.75,2023-02-13,0,0.0
80.25,18.75,2023-02-14,0,0.0
80.25,18.75,2023-02-15,0,0.0
80.25,18.75,2023-02-16,0,0.0
80.25,18.75,2023-02-17,0,0.0
80.25,18.75,2023-02-18,0,0.0
80.25,18.75,2023-02-19,0,0.0
80.25,18.75,2023-02-20,0,0.0
80.25,18.75,2023-02-21,0,0.0
80.25,18.75,2023-02-22,0,0.0
80.25,18.75,2023-02-23,0,0.0
80.25,18.75,2023-02-24,0,0.0
80.25,18.75,2023-02-25,0,0.0
80.25,18.75,2023-02-26,0,0.0
80.25,18.75,2023-02-27,0,0.0
80.25,18.75,2023-02-28,0,0.0
80.25,18.75,2023-03-01,0,0.0
80.25,18.75,2023-03-02,0,0.0
80.25,18.75,2023-03-03,0,0.0
80.25,18.75,2023-03-04,0,0.0
80.25,18.75,2023-03-05,0,0.0
80.25,18.75,2023-03-06,0,0.0
80.25,18.75,2023-03-07,0,0.0
80.25,18.75,2023-03-08,0,0.0
80.25,18.75,2023-03-09,0,0.0
80.25,18.75,2023-03-10,0,0.0
80.25,18.75,2023-03-11,0,0.0
80.25,18.75,2023-03-12,0,0.0
80.25,18.75,2023-03-13,0,0.0
80.25,18.75,2023-03-14,0,0.0
80.25,18.75,2023-03-15,0,0.0
80.25,18.75,2023-03-16,0,0.0
80.25,18.75,2023-03-17,0,23.19745635986328
80.25,18.75,2023-03-18,0,0.0
80.25,18.75,2023-03-19,0,18.16423988342285
80.25,18.75,2023-03-20,0,3.7791218757629395
80.25,18.75,2023-03-21,0,0.0
80.25,18.75,2023-03-22,0,0.0
80.25,18.75,2023-03-23,0,0.0
80.25,18.75,2023-03-24,0,0.0
80.25,18.75,2023-03-25,0,0.0
80.25,18.75,2023-03-26,0,0.030244706198573112
80.25,18.75,2023-03-27,0,0.0
80.25,18.75,2023-03-28,0,0.0
80.25,18.75,2023-03-29,0,0.0
80.25,18.75,2023-03-30,0,0.0
80.25,18.75,2023-03-31,0,0.0
80.25,18.75,2023-04-01,0,1.8850936889648438
80.25,18.75,2023-04-02,0,0.8737529516220093
80.25,18.75,2023-04-03,0,0.0
80.25,18.75,2023-04-04,0,0.0
80.25,18.75,2023-04-05,0,0.0
80.25,18.75,2023-04-06,0,6.062286853790283
80.25,18.75,2023-04-07,0,0.0
80.25,18.75,2023-04-08,0,0.21171294152736664
80.25,18.75,2023-04-09,0,0.0
80.25,18.75,2023-04-10,0,0.0
80.25,18.75,2023-04-11,0,0.0
80.25,18.75,2023-04-12,0,0.0
80.25,18.75,2023-04-13,0,0.0
80.25,18.75,2023-04-14,0,0.0
80.25,18.75,2023-04-15,0,0.0
80.25,18.75,2023-04-16,0,0.0
80.25,18.75,2023-04-17,0,0.0
80.25,18.75,2023-04-18,0,0.0
80.25,18.75,2023-04-19,0,0.0
80.25,18.75,2023-04-20,0,0.0
80.25,18.75,2023-04-21,0,1.897826910018921
80.25,18.75,2023-04-22,0,0.0
80.25,18.75,2023-04-23,0,3.1394808292388916
80.25,18.75,2023-04-24,0,10.623339653015137
80.25,18.75,2023-04-25,0,1.7475266456604004
80.25,18.75,2023-04-26,0,7.274055480957031
80.25,18.75,2023-04-27,0,0.0
80.25,18.75,2023-04-28,0,0.7135426998138428
80.25,18.75,2023-04-29,0,9.965819358825684
80.25,18.75,2023-04-30,0,0.0
80.25,18.75,2023-05-01,0,18.90686798095703
80.25,18.75,2023-05-02,0,0.0
80.25,18.75,2023-05-03,0,0.13906461000442505
80.25,18.75,2023-05-04,0,1.2429431676864624
80.25,18.75,2023-05-05,0,0.0
80.25,18.75,2023-05-06,0,2.9507229328155518
80.25,18.75,2023-05-07,0,0.0
80.25,18.75,2023-05-08,0,0.0
80.25,18.75,2023-05-09,0,0.0
80.25,18.75,2023-05-10,0,1.0061920881271362
80.25,18.75,2023-05-11,0,0.0
80.25,18.75,2023-05-12,0,0.0
80.25,18.75,2023-05-13,0,0.0
80.25,18.75,2023-05-14,0,0.0
80.25,18.75,2023-05-15,0,0.0
80.25,18.75,2023-05-16,0,0.0
80.25,18.75,2023-05-17,0,0.0
80.25,18.75,2023-05-18,0,0.0
80.25,18.75,2023-05-19,0,0.0
80.25,18.75,2023-05-20,0,0.0
80.25,18.75,2023-05-21,0,8.384909629821777
80.25,18.75,2023-05-22,0,0.0
80.25,18.75,2023-05-23,0,0.0
80.25,18.75,2023-05-24,0,0.0
80.25,18.75,2023-05-25,0,0.0
80.25,18.75,2023-05-26,0,0.0
80.25,18.75,2023-05-27,0,0.0
80.25,18.75,2023-05-28,0,0.0
80.25,18.75,2023-05-29,0,0.0
80.25,18.75,2023-05-30,0,4.771713733673096
80.25,18.75,2023-05-31,0,0.0
80.25,18.75,2023-06-01,0,0.0
80.25,18.75,2023-06-02,0,0.0
80.25,18.75,2023-06-03,0,0.0
80.25,18.75,2023-06-04,0,0.0
80.25,18.75,2023-06-05,0,0.0
80.25,18.75,2023-06-06,0,0.0
80.25,18.75,2023-06-07,0,0.0
80.25,18.75,2023-06-08,0,0.0
80.25,18.75,2023-06-09,0,0.0
80.25,18.75,2023-06-10,0,0.0
80.25,18.75,2023-06-11,0,0.8115492463111877
80.25,18.75,2023-06-12,0,0.0
80.25,18.75,2023-06-13,0,0.9679113626480103
80.25,18.75,2023-06-14,0,0.0
80.25,18.75,2023-06-15,0,0.0
80.25,18.75,2023-06-16,0,0.0
80.25,18.75,2023-06-17,0,0.0
80.25,18.75,2023-06-18,0,0.0
80.25,18.75,2023-06-19,0,0.0
80.25,18.75,2023-06-20,0,0.0
80.25,18.75,2023-06-21,0,1.068687081336975
80.25,18.75,2023-06-22,0,8.585186004638672
80.25,18.75,2023-06-23,0,18.690185546875
80.25,18.75,2023-06-24,0,9.118802070617676
80.25,18.75,2023-06-25,0,0.8695170879364014
80.25,18.75,2023-06-26,0,18.43715476989746
80.25,18.75,2023-06-27,0,42.73435592651367
80.25,18.75,2023-06-28,0,2.551158905029297
80.25,18.75,2023-06-29,0,4.712222576141357
80.25,18.75,2023-06-30,0,0.0
80.25,18.75,2023-07-01,0,0.0
80.25,18.75,2023-07-02,0,0.07125239819288254
80.25,18.75,2023-07-03,0,0.0
80.25,18.75,2023-07-04,0,3.1697616577148438
80.25,18.75,2023-07-05,0,11.551427841186523
80.25,18.75,2023-07-06,0,1.502254843711853
80.25,18.75,2023-07-07,0,43.580543518066406
80.25,18.75,2023-07-08,0,14.921207427978516
80.25,18.75,2023-07-09,0,15.596370697021484
80.25,18.75,2023-07-10,0,0.0
80.25,18.75,2023-07-11,0,36.721458435058594
80.25,18.75,2023-07-12,0,8.704545974731445
80.25,18.75,2023-07-13,0,0.0
80.25,18.75,2023-07-14,0,4.807434558868408
80.25,18.75,2023-07-15,0,2.422581434249878
80.25,18.75,2023-07-16,0,14.067718505859375
80.25,18.75,2023-07-17,0,20.456148147583008
80.25,18.75,2023-07-18,0,55.862606048583984
80.25,18.75,2023-07-19,0,39.84202194213867
80.25,18.75,2023-07-20,0,78.91699981689453
80.25,18.75,2023-07-21,0,58.06892013549805
80.25,18.75,2023-07-22,0,41.458030700683594
80.25,18.75,2023-07-23,0,24.9963436126709
80.25,18.75,2023-07-24,0,42.85911178588867
80.25,18.75,2023-07-25,0,13.675212860107422
80.25,18.75,2023-07-26,0,89.98161315917969
80.25,18.75,2023-07-27,0,91.5925521850586
80.25,18.75,2023-07-28,0,19.371360778808594
80.25,18.75,2023-07-29,0,1.2098891735076904
80.25,18.75,2023-07-30,0,0.0
80.25,18.75,2023-07-31,0,12.971050262451172
80.25,18.75,2023-08-01,0,3.068648338317871
80.25,18.75,2023-08-02,0,31.71927261352539
80.25,18.75,2023-08-03,0,2.4561052322387695
80.25,18.75,2023-08-04,0,0.424189954996109
80.25,18.75,2023-08-05,0,1.2574387788772583
80.25,18.75,2023-08-06,0,2.0288732051849365
80.25,18.75,2023-08-07,0,18.194419860839844
80.25,18.75,2023-08-08,0,1.9963171482086182
80.25,18.75,2023-08-09,0,0.0
80.25,18.75,2023-08-10,0,1.043420433998108
80.25,18.75,2023-08-11,0,10.104229927062988
80.25,18.75,2023-08-12,0,0.7474493384361267
80.25,18.75,2023-08-13,0,0.0
80.25,18.75,2023-08-14,0,2.4802727699279785
80.25,18.75,2023-08-15,0,1.1593561172485352
80.25,18.75,2023-08-16,0,5.4445013999938965
80.25,18.75,2023-08-17,0,14.360027313232422
80.25,18.75,2023-08-18,0,52.7393798828125
80.25,18.75,2023-08-19,0,99.34083557128906
80.25,18.75,2023-08-20,0,57.930057525634766
80.25,18.75,2023-08-21,0,0.0
80.25,18.75,2023-08-22,0,0.0
80.25,18.75,2023-08-23,0,2.7303569316864014
80.25,18.75,2023-08-24,0,15.123615264892578
80.25,18.75,2023-08-25,0,8.562251091003418
80.25,18.75,2023-08-26,0,2.6539671421051025
80.25,18.75,2023-08-27,0,13.358233451843262
80.25,18.75,2023-08-28,0,3.534207820892334
80.25,18.75,2023-08-29,0,0.0
80.25,18.75,2023-08-30,0,0.0
80.25,18.75,2023-08-31,0,4.234612464904785
80.25,18.75,2023-09-01,0,0.0
80.25,18.75,2023-09-02,0,9.752479553222656
80.25,18.75,2023-09-03,0,2.3187122344970703
80.25,18.75,2023-09-04,0,47.81035614013672
80.25,18.75,2023-09-05,0,14.207578659057617
80.25,18.75,2023-09-06,0,2.64227294921875
80.25,18.75,2023-09-07,0,11.264629364013672
80.25,18.75,2023-09-08,0,13.215312957763672
80.25,18.75,2023-09-09,0,4.160174369812012
80.25,18.75,2023-09-10,0,21.868125915527344
80.25,18.75,2023-09-11,0,6.25292444229126
80.25,18.75,2023-09-12,0,29.725069046020508
80.25,18.75,2023-09-13,0,7.759598255157471
80.25,18.75,2023-09-14,0,95.54769134521484
80.25,18.75,2023-09-15,0,13.711092948913574
80.25,18.75,2023-09-16,0,19.95982551574707
80.25,18.75,2023-09-17,0,0.0
80.25,18.75,2023-09-18,0,0.0
80.25,18.75,2023-09-19,0,0.0
80.25,18.75,2023-09-20,0,0.0
80.25,18.75,2023-09-21,0,10.26442813873291
80.25,18.75,2023-09-22,0,15.163233757019043
80.25,18.75,2023-09-23,0,8.090989112854004
80.25,18.75,2023-09-24,0,5.498314380645752
80.25,18.75,2023-09-25,0,1.3117811679840088
80.25,18.75,2023-09-26,0,6.4948930740356445
80.25,18.75,2023-09-27,0,6.376458644866943
80.25,18.75,2023-09-28,0,0.21397319436073303
80.25,18.75,2023-09-29,0,23.90653419494629
80.25,18.75,2023-09-30,0,0.0
80.25,18.75,2023-10-01,0,0.0
80.25,18.75,2023-10-02,0,0.0
80.25,18.75,2023-10-03,0,3.2854318618774414
80.25,18.75,2023-10-04,0,0.07125239819288254
80.25,18.75,2023-10-05,0,0.0
80.25,18.75,2023-10-06,0,0.0
80.25,18.75,2023-10-07,0,0.0
80.25,18.75,2023-10-08,0,0.0
80.25,18.75,2023-10-09,0,0.0
80.25,18.75,2023-10-10,0,0.0
80.25,18.75,2023-10-11,0,0.0
80.25,18.75,2023-10-12,0,0.0
80.25,18.75,2023-10-13,0,0.0
80.25,18.75,2023-10-14,0,0.0
80.25,18.75,2023-10-15,0,0.0
80.25,18.75,2023-10-16,0,0.0
80.25,18.75,2023-10-17,0,0.0
80.25,18.75,2023-10-18,0,0.0
80.25,18.75,2023-10-19,0,0.0
80.25,18.75,2023-10-20,0,0.0
80.25,18.75,2023-10-21,0,0.0
80.25,18.75,2023-10-22,0,0.0
80.25,18.75,2023-10-23,0,0.0
80.25,18.75,2023-10-24,0,0.0
80.25,18.75,2023-10-25,0,0.0
80.25,18.75,2023-10-26,0,0.0
80.25,18.75,2023-10-27,0,0.0
80.25,18.75,2023-10-28,0,0.0
80.25,18.75,2023-10-29,0,0.0
80.25,18.75,2023-10-30,0,0.0
80.25,18.75,2023-10-31,0,0.0
80.25,18.75,2023-11-01,0,0.0
80.25,18.75,2023-11-02,0,0.0
80.25,18.75,2023-11-03,0,0.0
80.25,18.75,2023-11-04,0,0.0
80.25,18.75,2023-11-05,0,0.0
80.25,18.75,2023-11-06,0,0.0
80.25,18.75,2023-11-07,0,0.772537887096405
80.25,18.75,2023-11-08,0,0.0
80.25,18.75,2023-11-09,0,0.0
80.25,18.75,2023-11-10,0,0.0
80.25,18.75,2023-11-11,0,0.0
80.25,18.75,2023-11-12,0,0.0
80.25,18.75,2023-11-13,0,0.0
80.25,18.75,2023-11-14,0,0.0
80.25,18.75,2023-11-15,0,0.0
80.25,18.75,2023-11-16,0,0.0
80.25,18.75,2023-11-17,0,0.0
80.25,18.75,2023-11-18,0,0.0
80.25,18.75,2023-11-19,0,0.0
80.25,18.75,2023-11-20,0,0.0
80.25,18.75,2023-11-21,0,0.0
80.25,18.75,2023-11-22,0,0.0
80.25,18.75,2023-11-23,0,0.0
80.25,18.75,2023-11-24,0,0.0
80.25,18.75,2023-11-25,0,0.06953230500221252
80.25,18.75,2023-11-26,0,0.0
80.25,18.75,2023-11-27,0,0.0
80.25,18.75,2023-11-28,0,0.0
80.25,18.75,2023-11-29,0,0.0
80.25,18.75,2023-11-30,0,0.0
80.25,18.75,2023-12-01,0,0.0
80.25,18.75,2023-12-02,0,0.0
80.25,18.75,2023-12-03,0,0.0
80.25,18.75,2023-12-04,0,0.0
80.25,18.75,2023-12-05,0,0.0
80.25,18.75,2023-12-06,0,23.700740814208984
80.25,18.75,2023-12-07,0,7.286448955535889
80.25,18.75,2023-12-08,0,0.0
80.25,18.75,2023-12-09,0,0.0
80.25,18.75,2023-12-10,0,0.0
80.25,18.75,2023-12-11,0,0.0
80.25,18.75,2023-12-12,0,0.0
80.25,18.75,2023-12-13,0,0.0
80.25,18.75,2023-12-14,0,0.0
80.25,18.75,2023-12-15,0,0.0
80.25,18.75,2023-12-16,0,0.0
80.25,18.75,2023-12-17,0,0.0
80.25,18.75,2023-12-18,0,0.0
80.25,18.75,2023-12-19,0,0.0
80.25,18.75,2023-12-20,0,0.0
80.25,18.75,2023-12-21,0,0.0
80.25,18.75,2023-12-22,0,0.0
80.25,18.75,2023-12-23,0,0.0
80.25,18.75,2023-12-24,0,0.0
80.25,18.75,2023-12-25,0,0.0
80.25,18.75,2023-12-26,0,0.0
80.25,18.75,2023-12-27,0,0.0
80.25,18.75,2023-12-28,0,0.0
80.25,18.75,2023-12-29,0,0.0
80.25,18.75,2023-12-30,0,0.0
80.25,18.75,2023-12-31,0,0.0
80.5,18.75,2023-01-01,0,0.0
80.5,18.75,2023-01-02,0,0.0
80.5,18.75,2023-01-03,0,0.0
80.5,18.75,2023-01-04,0,0.0
80.5,18.75,2023-01-05,0,0.0
80.5,18.75,2023-01-06,0,0.0
80.5,18.75,2023-01-07,0,0.0
80.5,18.75,2023-01-08,0,0.0
80.5,18.75,2023-01-09,0,0.0
80.5,18.75,2023-01-10,0,0.0
80.5,18.75,2023-01-11,0,0.0
80.5,18.75,2023-01-12,0,0.0
80.5,18.75,2023-01-13,0,0.0
80.5,18.75,2023-01-14,0,0.0
80.5,18.75,2023-01-15,0,0.0
80.5,18.75,2023-01-16,0,0.0
80.5,18.75,2023-01-17,0,0.0
80.5,18.75,2023-01-18,0,0.0
80.5,18.75,2023-01-19,0,0.0
80.5,18.75,2023-01-20,0,0.0
80.5,18.75,2023-01-21,0,0.0
80.5,18.75,2023-01-22,0,0.0
80.5,18.75,2023-01-23,0,0.0
80.5,18.75,2023-01-24,0,0.0
80.5,18.75,2023-01-25,0,0.0
80.5,18.75,2023-01-26,0,0.0
80.5,18.75,2023-01-27,0,0.0
80.5,18.75,2023-01-28,0,0.0
80.5,18.75,2023-01-29,0,0.0
80.5,18.75,2023-01-30,0,0.0
80.5,18.75,2023-01-31,0,0.0
80.5,18.75,2023-02-01,0,0.0
80.5,18.75,2023-02-02,0,0.0
80.5,18.75,2023-02-03,0,0.0
80.5,18.75,2023-02-04,0,0.0
80.5,18.75,2023-02-05,0,0.0
80.5,18.75,2023-02-06,0,0.0
80.5,18.75,2023-02-07,0,0.0
80.5,18.75,2023-02-08,0,0.0
80.5,18.75,2023-02-09,0,0.0
80.5,18.75,2023-02-10,0,0.0
80.5,18.75,2023-02-11,0,0.0
80.5,18.75,2023-02-12,0,0.0
80.5,18.75,2023-02-13,0,0.0
80.5,18.75,2023-02-14,0,0.0
80.5,18.75,2023-02-15,0,0.0
80.5,18.75,2023-02-16,0,0.0
80.5,18.75,2023-02-17,0,0.0
80.5,18.75,2023-02-18,0,0.0
80.5,18.75,2023-02-19,0,0.0
80.5,18.75,2023-02-20,0,0.0
80.5,18.75,2023-02-21,0,0.0
80.5,18.75,2023-02-22,0,0.0
80.5,18.75,2023-02-23,0,0.0
80.5,18.75,2023-02-24,0,0.0
80.5,18.75,2023-02-25,0,0.0
80.5,18.75,2023-02-26,0,0.0
80.5,18.75,2023-02-27,0,0.0
80.5,18.75,2023-02-28,0,0.0
80.5,18.75,2023-03-01,0,0.0
80.5,18.75,2023-03-02,0,0.0
80.5,18.75,2023-03-03,0,0.0
80.5,18.75,2023-03-04,0,0.0
80.5,18.75,2023-03-05,0,0.0
80.5,18.75,2023-03-06,0,0.0
80.5,18.75,2023-03-07,0,0.0
80.5,18.75,2023-03-08,0,0.0
80.5,18.75,2023-03-09,0,0.0
80.5,18.75,2023-03-10,0,0.0
80.5,18.75,2023-03-11,0,0.0
80.5,18.75,2023-03-12,0,0.0
80.5,18.75,2023-03-13,0,0.0
80.5,18.75,2023-03-14,0,0.0
80.5,18.75,2023-03-15,0,0.0
80.5,18.75,2023-03-16,0,0.0
80.5,18.75,2023-03-17,0,26.413780212402344
80.5,18.75,2023-03-18,0,0.0
80.5,18.75,2023-03-19,0,17.609811782836914
80.5,18.75,2023-03-20,0,3.020817995071411
80.5,18.75,2023-03-21,0,0.0
80.5,18.75,2023-03-22,0,0.0
80.5,18.75,2023-03-23,0,0.0
80.5,18.75,2023-03-24,0,0.0
80.5,18.75,2023-03-25,0,0.0
80.5,18.75,2023-03-26,0,0.0
80.5,18.75,2023-03-27,0,0.0
80.5,18.75,2023-03-28,0,0.0
80.5,18.75,2023-03-29,0,0.0
80.5,18.75,2023-03-30,0,0.0
80.5,18.75,2023-03-31,0,0.0
80.5,18.75,2023-04-01,0,11.188448905944824
80.5,18.75,2023-04-02,0,7.326695919036865
80.5,18.75,2023-04-03,0,0.0
80.5,18.75,2023-04-04,0,0.0
80.5,18.75,2023-04-05,0,0.0
80.5,18.75,2023-04-06,0,11.695331573486328
80.5,18.75,2023-04-07,0,4.976187705993652
80.5,18.75,2023-04-08,0,0.0
80.5,18.75,2023-04-09,0,0.0
80.5,18.75,2023-04-10,0,0.0
80.5,18.75,2023-04-11,0,0.0
80.5,18.75,2023-04-12,0,0.0
80.5,18.75,2023-04-13,0,0.0
80.5,18.75,2023-04-14,0,0.0
80.5,18.75,2023-04-15,0,0.0
80.5,18.75,2023-04-16,0,0.0
80.5,18.75,2023-04-17,0,0.0
80.5,18.75,2023-04-18,0,0.0
80.5,18.75,2023-04-19,0,0.0
80.5,18.75,2023-04-20,0,0.0
80.5,18.75,2023-04-21,0,4.188706874847412
80.5,18.75,2023-04-22,0,0.0
80.5,18.75,2023-04-23,0,1.2686407566070557
80.5,18.75,2023-04-24,0,10.034893035888672
80.5,18.75,2023-04-25,0,7.172964096069336
80.5,18.75,2023-04-26,0,2.3041183948516846
80.5,18.75,2023-04-27,0,0.0
80.5,18.75,2023-04-28,0,9.311053276062012
80.5,18.75,2023-04-29,0,3.014927625656128
80.5,18.75,2023-04-30,0,0.0
80.5,18.75,2023-05-01,0,7.329942226409912
80.5,18.75,2023-05-02,0,0.0
80.5,18.75,2023-05-03,0,0.8466917276382446
80.5,18.75,2023-05-04,0,1.7223927974700928
80.5,18.75,2023-05-05,0,0.0
80.5,18.75,2023-05-06,0,3.3600683212280273
80.5,18.75,2023-05-07,0,0.0
80.5,18.75,2023-05-08,0,0.0
80.5,18.75,2023-05-09,0,0.0
80.5,18.75,2023-05-10,0,0.9522247314453125
80.5,18.75,2023-05-11,0,0.0
80.5,18.75,2023-05-12,0,0.0
80.5,18.75,2023-05-13,0,0.0
80.5,18.75,2023-05-14,0,0.0
80.5,18.75,2023-05-15,0,0.0
80.5,18.75,2023-05-16,0,0.0
80.5,18.75,2023-05-17,0,0.0
80.5,18.75,2023-05-18,0,0.0
80.5,18.75,2023-05-19,0,0.14320436120033264
80.5,18.75,2023-05-20,0,12.365126609802246
80.5,18.75,2023-05-21,0,0.0
80.5,18.75,2023-05-22,0,0.0
80.5,18.75,2023-05-23,0,0.4987781047821045
80.5,18.75,2023-05-24,0,0.0
80.5,18.75,2023-05-25,0,0.0
80.5,18.75,2023-05-26,0,0.0
80.5,18.75,2023-05-27,0,0.0
80.5,18.75,2023-05-28,0,0.0
80.5,18.75,2023-05-29,0,0.0
80.5,18.75,2023-05-30,0,1.133315920829773
80.5,18.75,2023-05-31,0,0.0
80.5,18.75,2023-06-01,0,0.0
80.5,18.75,2023-06-02,0,0.0
80.5,18.75,2023-06-03,0,0.0
80.5,18.75,2023-06-04,0,0.0
80.5,18.75,2023-06-05,0,0.0
80.5,18.75,2023-06-06,0,0.0
80.5,18.75,2023-06-07,0,0.0
80.5,18.75,2023-06-08,0,0.0
80.5,18.75,2023-06-09,0,0.0
80.5,18.75,2023-06-10,0,0.0
80.5,18.75,2023-06-11,0,0.2377137988805771
80.5,18.75,2023-06-12,0,0.0
80.5,18.75,2023-06-13,0,0.10812407732009888
80.5,18.75,2023-06-14,0,0.0
80.5,18.75,2023-06-15,0,0.0
80.5,18.75,2023-06-16,0,0.0
80.5,18.75,2023-06-17,0,0.0
80.5,18.75,2023-06-18,0,0.0
80.5,18.75,2023-06-19,0,0.0
80.5,18.75,2023-06-20,0,0.0
80.5,18.75,2023-06-21,0,0.20341400802135468
80.5,18.75,2023-06-22,0,72.33838653564453
80.5,18.75,2023-06-23,0,40.723140716552734
80.5,18.75,2023-06-24,0,10.886065483093262
80.5,18.75,2023-06-25,0,0.2546933591365814
80.5,18.75,2023-06-26,0,6.623730659484863
80.5,18.75,2023-06-27,0,30.74121856689453
80.5,18.75,2023-06-28,0,0.7577383518218994
80.5,18.75,2023-06-29,0,0.6221389174461365
80.5,18.75,2023-06-30,0,0.0
80.5,18.75,2023-07-01,0,0.0
80.5,18.75,2023-07-02,0,0.8249279260635376
80.5,18.75,2023-07-03,0,0.0
80.5,18.75,2023-07-04,0,33.06816482543945
80.5,18.75,2023-07-05,0,13.348865509033203
80.5,18.75,2023-07-06,0,0.3002181351184845
80.5,18.75,2023-07-07,0,57.74477005004883
80.5,18.75,2023-07-08,0,11.928163528442383
80.5,18.75,2023-07-09,0,14.268303871154785
80.5,18.75,2023-07-10,0,0.045193519443273544
80.5,18.75,2023-07-11,0,31.586381912231445
80.5,18.75,2023-07-12,0,13.445371627807617
80.5,18.75,2023-07-13,0,0.3163546323776245
80.5,18.75,2023-07-14,0,35.7129020690918
80.5,18.75,2023-07-15,0,28.951419830322266
80.5,18.75,2023-07-16,0,29.280929565429688
80.5,18.75,2023-07-17,0,26.534503936767578
80.5,18.75,2023-07-18,0,70.49593353271484
80.5,18.75,2023-07-19,0,95.4034194946289
80.5,18.75,2023-07-20,0,119.42289733886719
80.5,18.75,2023-07-21,0,57.39008331298828
80.5,18.75,2023-07-22,0,28.701045989990234
80.5,18.75,2023-07-23,0,41.588897705078125
80.5,18.75,2023-07-24,0,15.419820785522461
80.5,18.75,2023-07-25,0,42.18551254272461
80.5,18.75,2023-07-26,0,12.234419822692871
80.5,18.75,2023-07-27,0,182.38893127441406
80.5,18.75,2023-07-28,0,7.48051643371582
80.5,18.75,2023-07-29,0,0.3159291744232178
80.5,18.75,2023-07-30,0,0.09038703888654709
80.5,18.75,2023-07-31,0,9.859658241271973
80.5,18.75,2023-08-01,0,0.5490815043449402
80.5,18.75,2023-08-02,0,17.719432830810547
80.5,18.75,2023-08-03,0,8.259793281555176
80.5,18.75,2023-08-04,0,4.486187934875488
80.5,18.75,2023-08-05,0,0.3159291744232178
80.5,18.75,2023-08-06,0,0.5942844748497009
80.5,18.75,2023-08-07,0,25.943527221679688
80.5,18.75,2023-08-08,0,0.4037800133228302
80.5,18.75,2023-08-09,0,0.0
80.5,18.75,2023-08-10,0,0.3056320250034332
80.5,18.75,2023-08-11,0,2.6308093070983887
80.5,18.75,2023-08-12,0,1.7174333333969116
80.5,18.75,2023-08-13,0,0.0
80.5,18.75,2023-08-14,0,0.27706795930862427
80.5,18.75,2023-08-15,0,0.47517168521881104
80.5,18.75,2023-08-16,0,0.8793590664863586
80.5,18.75,2023-08-17,0,3.8589773178100586
80.5,18.75,2023-08-18,0,18.67119598388672
80.5,18.75,2023-08-19,0,64.6043472290039
80.5,18.75,2023-08-20,0,20.48497200012207
80.5,18.75,2023-08-21,0,0.13558055460453033
80.5,18.75,2023-08-22,0,0.0
80.5,18.75,2023-08-23,0,10.786527633666992
80.5,18.75,2023-08-24,0,2.276954412460327
80.5,18.75,2023-08-25,0,5.300124168395996
80.5,18.75,2023-08-26,0,0.8708500862121582
80.5,18.75,2023-08-27,0,14.476834297180176
80.5,18.75,2023-08-28,0,5.997489929199219
80.5,18.75,2023-08-29,0,0.0
80.5,18.75,2023-08-30,0,0.0
80.5,18.75,2023-08-31,0,0.5860266089439392
80.5,18.75,2023-09-01,0,0.18077407777309418
80.5,18.75,2023-09-02,0,30.927001953125
80.5,18.75,2023-09-03,0,0.9051498770713806
80.5,18.75,2023-09-04,0,55.72251892089844
80.5,18.75,2023-09-05,0,2.8642637729644775
80.5,18.75,2023-09-06,0,5.13655948638916
80.5,18.75,2023-09-07,0,8.182279586791992
80.5,18.75,2023-09-08,0,28.87621307373047
80.5,18.75,2023-09-09,0,13.23774528503418
80.5,18.75,2023-09-10,0,9.531219482421875
80.5,18.75,2023-09-11,0,25.424463272094727
80.5,18.75,2023-09-12,0,27.625835418701172
80.5,18.75,2023-09-13,0,50.44976043701172
