lon,lat,time,spatial_ref,rf
80.25,18.75,2021-05-06,0,1.344367504119873
80.25,18.75,2021-05-07,0,0.0
80.25,18.75,2021-05-08,0,0.0
80.25,18.75,2021-05-09,0,0.0
80.25,18.75,2021-05-10,0,0.0
80.25,18.75,2021-05-11,0,0.0
80.25,18.75,2021-05-12,0,37.449668884277344
80.25,18.75,2021-05-13,0,5.225826740264893
80.25,18.75,2021-05-14,0,0.0
80.25,18.75,2021-05-15,0,0.0
80.25,18.75,2021-05-16,0,0.0
80.25,18.75,2021-05-17,0,10.60197639465332
80.25,18.75,2021-05-18,0,0.0
80.25,18.75,2021-05-19,0,0.11110474914312363
80.25,18.75,2021-05-20,0,1.721266746520996
80.25,18.75,2021-05-21,0,1.7990549802780151
80.25,18.75,2021-05-22,0,1.8998913764953613
80.25,18.75,2021-05-23,0,0.0
80.25,18.75,2021-05-24,0,0.1333257108926773
80.25,18.75,2021-05-25,0,0.0
80.25,18.75,2021-05-26,0,0.0
80.25,18.75,2021-05-27,0,0.0
80.25,18.75,2021-05-28,0,0.5416296720504761
80.25,18.75,2021-05-29,0,0.0
80.25,18.75,2021-05-30,0,0.0
80.25,18.75,2021-05-31,0,0.0
80.25,18.75,2021-06-01,0,0.0
80.25,18.75,2021-06-02,0,0.0
80.25,18.75,2021-06-03,0,0.44499096274375916
80.25,18.75,2021-06-04,0,8.57353401184082
80.25,18.75,2021-06-05,0,0.0
80.25,18.75,2021-06-06,0,0.0
80.25,18.75,2021-06-07,0,0.0
80.25,18.75,2021-06-08,0,0.0
80.25,18.75,2021-06-09,0,8.453194618225098
80.25,18.75,2021-06-10,0,15.205402374267578
80.25,18.75,2021-06-11,0,28.09479522705078
80.25,18.75,2021-06-12,0,7.2645039558410645
80.25,18.75,2021-06-13,0,3.613271713256836
80.25,18.75,2021-06-14,0,15.53220272064209
80.25,18.75,2021-06-15,0,17.86200523376465
80.25,18.75,2021-06-16,0,0.8772965669631958
80.25,18.75,2021-06-17,0,0.5864571332931519
80.25,18.75,2021-06-18,0,15.616369247436523
80.25,18.75,2021-06-19,0,0.0
80.25,18.75,2021-06-20,0,0.8894309997558594
80.25,18.75,2021-06-21,0,10.566248893737793
80.25,18.75,2021-06-22,0,0.0
80.25,18.75,2021-06-23,0,1.9409773349761963
80.25,18.75,2021-06-24,0,12.44669246673584
80.25,18.75,2021-06-25,0,0.305387020111084
80.25,18.75,2021-06-26,0,0.0
80.25,18.75,2021-06-27,0,1.1569408178329468
80.25,18.75,2021-06-28,0,41.018150329589844
80.25,18.75,2021-06-29,0,4.332720756530762
80.25,18.75,2021-06-30,0,0.0
80.25,18.75,2021-07-01,0,22.299484252929688
80.25,18.75,2021-07-02,0,27.919347763061523
80.25,18.75,2021-07-03,0,0.533133864402771
80.25,18.75,2021-07-04,0,0.0
80.25,18.75,2021-07-05,0,0.856692910194397
80.25,18.75,2021-07-06,0,4.876729965209961
80.25,18.75,2021-07-07,0,0.0
80.25,18.75,2021-07-08,0,11.328877449035645
80.25,18.75,2021-07-09,0,0.17883296310901642
80.25,18.75,2021-07-10,0,2.809199333190918
80.25,18.75,2021-07-11,0,1.2407221794128418
80.25,18.75,2021-07-12,0,21.045869827270508
80.25,18.75,2021-07-13,0,21.398359298706055
80.25,18.75,2021-07-14,0,49.69233322143555
80.25,18.75,2021-07-15,0,10.158966064453125
80.25,18.75,2021-07-16,0,0.7595574855804443
80.25,18.75,2021-07-17,0,6.502306938171387
80.25,18.75,2021-07-18,0,0.0
80.25,18.75,2021-07-19,0,0.4637030363082886
80.25,18.75,2021-07-20,0,1.0964734554290771
80.25,18.75,2021-07-21,0,48.745948791503906
80.25,18.75,2021-07-22,0,56.86299133300781
80.25,18.75,2021-07-23,0,23.044031143188477
80.25,18.75,2021-07-24,0,5.551515579223633
80.25,18.75,2021-07-25,0,25.358997344970703
80.25,18.75,2021-07-26,0,2.493701696395874
80.25,18.75,2021-07-27,0,0.0
80.25,18.75,2021-07-28,0,0.2647479474544525
80.25,18.75,2021-07-29,0,7.345279216766357
80.25,18.75,2021-07-30,0,0.0
80.25,18.75,2021-07-31,0,0.0
80.25,18.75,2021-08-01,0,3.4044389724731445
80.25,18.75,2021-08-02,0,0.0
80.25,18.75,2021-08-03,0,0.48540377616882324
80.25,18.75,2021-08-04,0,1.6255767345428467
80.25,18.75,2021-08-05,0,0.0
80.25,18.75,2021-08-06,0,10.990008354187012
80.25,18.75,2021-08-07,0,24.320253372192383
80.25,18.75,2021-08-08,0,0.0
80.25,18.75,2021-08-09,0,1.2176837921142578
80.25,18.75,2021-08-10,0,8.940671920776367
80.25,18.75,2021-08-11,0,21.945287704467773
80.25,18.75,2021-08-12,0,0.0
80.25,18.75,2021-08-13,0,9.003594398498535
80.25,18.75,2021-08-14,0,0.3905125856399536
80.25,18.75,2021-08-15,0,0.6427742838859558
80.25,18.75,2021-08-16,0,12.995985984802246
80.25,18.75,2021-08-17,0,12.687968254089355
80.25,18.75,2021-08-18,0,21.28737449645996
80.25,18.75,2021-08-19,0,0.9007099866867065
80.25,18.75,2021-08-20,0,0.9452599883079529
80.25,18.75,2021-08-21,0,0.0
80.25,18.75,2021-08-22,0,5.4154534339904785
80.25,18.75,2021-08-23,0,0.0
80.25,18.75,2021-08-24,0,0.0
80.25,18.75,2021-08-25,0,0.0
80.25,18.75,2021-08-26,0,3.62801456451416
80.25,18.75,2021-08-27,0,13.194097518920898
80.25,18.75,2021-08-28,0,7.867713451385498
80.25,18.75,2021-08-29,0,17.782045364379883
80.25,18.75,2021-08-30,0,1.2007355690002441
80.25,18.75,2021-08-31,0,3.4663238525390625
80.25,18.75,2021-09-01,0,0.3974170684814453
80.25,18.75,2021-09-02,0,7.154581069946289
80.25,18.75,2021-09-03,0,9.847005844116211
80.25,18.75,2021-09-04,0,7.8673248291015625
80.25,18.75,2021-09-05,0,0.23374627530574799
80.25,18.75,2021-09-06,0,13.24367618560791
80.25,18.75,2021-09-07,0,32.33620071411133
80.25,18.75,2021-09-08,0,4.075993061065674
80.25,18.75,2021-09-09,0,0.0
80.25,18.75,2021-09-10,0,0.0
80.25,18.75,2021-09-11,0,48.043312072753906
80.25,18.75,2021-09-12,0,33.56825637817383
80.25,18.75,2021-09-13,0,4.277594566345215
80.25,18.75,2021-09-14,0,13.649210929870605
80.25,18.75,2021-09-15,0,0.14414742588996887
80.25,18.75,2021-09-16,0,0.0
80.25,18.75,2021-09-17,0,0.0
80.25,18.75,2021-09-18,0,0.11669077724218369
80.25,18.75,2021-09-19,0,10.018305778503418
80.25,18.75,2021-09-20,0,3.243553638458252
80.25,18.75,2021-09-21,0,10.243255615234375
80.25,18.75,2021-09-22,0,0.24847213923931122
80.25,18.75,2021-09-23,0,0.6177746653556824
80.25,18.75,2021-09-24,0,0.0
80.25,18.75,2021-09-25,0,12.770831108093262
80.25,18.75,2021-09-26,0,0.3420805335044861
80.25,18.75,2021-09-27,0,2.6684634685516357
80.25,18.75,2021-09-28,0,20.242889404296875
80.25,18.75,2021-09-29,0,0.22992809116840363
80.25,18.75,2021-09-30,0,0.0
80.25,18.75,2021-10-01,0,1.5352689027786255
80.25,18.75,2021-10-02,0,0.0
80.25,18.75,2021-10-03,0,0.0
80.25,18.75,2021-10-04,0,9.619012832641602
80.25,18.75,2021-10-05,0,20.53346061706543
80.25,18.75,2021-10-06,0,0.1267051100730896
80.25,18.75,2021-10-07,0,0.3413904011249542
80.25,18.75,2021-10-08,0,6.684366703033447
80.25,18.75,2021-10-09,0,7.3150954246521
80.25,18.75,2021-10-10,0,3.332432270050049
80.25,18.75,2021-10-11,0,0.0
80.25,18.75,2021-10-12,0,0.0
80.25,18.75,2021-10-13,0,0.0
80.25,18.75,2021-10-14,0,0.0
80.25,18.75,2021-10-15,0,0.0
80.25,18.75,2021-10-16,0,2.232591152191162
80.25,18.75,2021-10-17,0,5.669235706329346
80.25,18.75,2021-10-18,0,19.40959930419922
80.25,18.75,2021-10-19,0,0.0
80.25,18.75,2021-10-20,0,0.0
80.25,18.75,2021-10-21,0,0.0
80.25,18.75,2021-10-22,0,0.0
80.25,18.75,2021-10-23,0,0.0
80.25,18.75,2021-10-24,0,0.0
80.25,18.75,2021-10-25,0,0.0
80.25,18.75,2021-10-26,0,0.0
80.25,18.75,2021-10-27,0,0.0
80.25,18.75,2021-10-28,0,0.0
80.25,18.75,2021-10-29,0,0.0
80.25,18.75,2021-10-30,0,0.0
80.25,18.75,2021-10-31,0,0.6489468216896057
80.25,18.75,2021-11-01,0,0.0
80.25,18.75,2021-11-02,0,0.0
80.25,18.75,2021-11-03,0,0.0
80.25,18.75,2021-11-04,0,0.0
80.25,18.75,2021-11-05,0,0.0
80.25,18.75,2021-11-06,0,0.0
80.25,18.75,2021-11-07,0,0.0
80.25,18.75,2021-11-08,0,0.0
80.25,18.75,2021-11-09,0,0.0
80.25,18.75,2021-11-10,0,0.0
80.25,18.75,2021-11-11,0,0.0
80.25,18.75,2021-11-12,0,0.0
80.25,18.75,2021-11-13,0,3.7408816814422607
80.25,18.75,2021-11-14,0,11.297697067260742
80.25,18.75,2021-11-15,0,8.355782508850098
80.25,18.75,2021-11-16,0,0.10293823480606079
80.25,18.75,2021-11-17,0,8.96625804901123
80.25,18.75,2021-11-18,0,2.5700788497924805
80.25,18.75,2021-11-19,0,0.29998281598091125
80.25,18.75,2021-11-20,0,0.0
80.25,18.75,2021-11-21,0,0.2394273430109024
80.25,18.75,2021-11-22,0,0.0
80.25,18.75,2021-11-23,0,0.0
80.25,18.75,2021-11-24,0,0.0
80.25,18.75,2021-11-25,0,0.0
80.25,18.75,2021-11-26,0,0.0
80.25,18.75,2021-11-27,0,0.0
80.25,18.75,2021-11-28,0,0.0
80.25,18.75,2021-11-29,0,0.0
80.25,18.75,2021-11-30,0,0.0
80.25,18.75,2021-12-01,0,0.0
80.25,18.75,2021-12-02,0,0.0
80.25,18.75,2021-12-03,0,0.0
80.25,18.75,2021-12-04,0,0.0
80.25,18.75,2021-12-05,0,0.0
80.25,18.75,2021-12-06,0,0.0
80.25,18.75,2021-12-07,0,0.0
80.25,18.75,2021-12-08,0,0.0
80.25,18.75,2021-12-09,0,0.0
80.25,18.75,2021-12-10,0,0.0
80.25,18.75,2021-12-11,0,0.0
80.25,18.75,2021-12-12,0,0.0
80.25,18.75,2021-12-13,0,0.0
80.25,18.75,2021-12-14,0,0.0
80.25,18.75,2021-12-15,0,0.0
80.25,18.75,2021-12-16,0,0.0
80.25,18.75,2021-12-17,0,0.0
80.25,18.75,2021-12-18,0,0.0
80.25,18.75,2021-12-19,0,0.0
80.25,18.75,2021-12-20,0,0.0
80.25,18.75,2021-12-21,0,0.0
80.25,18.75,2021-12-22,0,0.0
80.25,18.75,2021-12-23,0,0.0
80.25,18.75,2021-12-24,0,0.0
80.25,18.75,2021-12-25,0,0.0
80.25,18.75,2021-12-26,0,0.0
80.25,18.75,2021-12-27,0,0.0
80.25,18.75,2021-12-28,0,0.0
80.25,18.75,2021-12-29,0,0.0
80.25,18.75,2021-12-30,0,0.0
80.25,18.75,2021-12-31,0,0.0
80.5,18.75,2021-01-01,0,0.0
80.5,18.75,2021-01-02,0,0.0
80.5,18.75,2021-01-03,0,0.0
80.5,18.75,2021-01-04,0,0.0
80.5,18.75,2021-01-05,0,0.0
80.5,18.75,2021-01-06,0,0.0
80.5,18.75,2021-01-07,0,0.0
80.5,18.75,2021-01-08,0,0.0
80.5,18.75,2021-01-09,0,0.0
80.5,18.75,2021-01-10,0,0.0
80.5,18.75,2021-01-11,0,0.0
80.5,18.75,2021-01-12,0,0.0
80.5,18.75,2021-01-13,0,0.0
80.5,18.75,2021-01-14,0,0.0
80.5,18.75,2021-01-15,0,0.0
80.5,18.75,2021-01-16,0,0.0
80.5,18.75,2021-01-17,0,0.0
80.5,18.75,2021-01-18,0,0.0
80.5,18.75,2021-01-19,0,0.0
80.5,18.75,2021-01-20,0,0.0
80.5,18.75,2021-01-21,0,0.0
80.5,18.75,2021-01-22,0,0.0
80.5,18.75,2021-01-23,0,0.0
80.5,18.75,2021-01-24,0,0.0
80.5,18.75,2021-01-25,0,0.0
80.5,18.75,2021-01-26,0,0.0
80.5,18.75,2021-01-27,0,0.0
80.5,18.75,2021-01-28,0,0.0
80.5,18.75,2021-01-29,0,0.0
80.5,18.75,2021-01-30,0,0.0
80.5,18.75,2021-01-31,0,0.0
80.5,18.75,2021-02-01,0,0.0
80.5,18.75,2021-02-02,0,0.0
80.5,18.75,2021-02-03,0,0.0
80.5,18.75,2021-02-04,0,0.0
80.5,18.75,2021-02-05,0,0.0
80.5,18.75,2021-02-06,0,0.0
80.5,18.75,2021-02-07,0,0.0
80.5,18.75,2021-02-08,0,0.0
80.5,18.75,2021-02-09,0,0.0
80.5,18.75,2021-02-10,0,0.0
80.5,18.75,2021-02-11,0,0.0
80.5,18.75,2021-02-12,0,0.0
80.5,18.75,2021-02-13,0,0.0
80.5,18.75,2021-02-14,0,0.0
80.5,18.75,2021-02-15,0,0.0
80.5,18.75,2021-02-16,0,0.0
80.5,18.75,2021-02-17,0,0.0
80.5,18.75,2021-02-18,0,0.0
80.5,18.75,2021-02-19,0,0.9844435453414917
80.5,18.75,2021-02-20,0,0.0
80.5,18.75,2021-02-21,0,0.0
80.5,18.75,2021-02-22,0,0.0
80.5,18.75,2021-02-23,0,0.0
80.5,18.75,2021-02-24,0,0.0
80.5,18.75,2021-02-25,0,0.0
80.5,18.75,2021-02-26,0,0.0
80.5,18.75,2021-02-27,0,0.0
80.5,18.75,2021-02-28,0,0.0
80.5,18.75,2021-03-01,0,0.0
80.5,18.75,2021-03-02,0,0.0
80.5,18.75,2021-03-03,0,0.0
80.5,18.75,2021-03-04,0,0.0
80.5,18.75,2021-03-05,0,0.0
80.5,18.75,2021-03-06,0,0.0
80.5,18.75,2021-03-07,0,0.0
80.5,18.75,2021-03-08,0,0.0
80.5,18.75,2021-03-09,0,0.0
80.5,18.75,2021-03-10,0,0.0
80.5,18.75,2021-03-11,0,0.0
80.5,18.75,2021-03-12,0,0.0
80.5,18.75,2021-03-13,0,0.0
80.5,18.75,2021-03-14,0,0.0
80.5,18.75,2021-03-15,0,0.0
80.5,18.75,2021-03-16,0,0.0
80.5,18.75,2021-03-17,0,0.0
80.5,18.75,2021-03-18,0,0.0
80.5,18.75,2021-03-19,0,0.0
80.5,18.75,2021-03-20,0,0.0
80.5,18.75,2021-03-21,0,0.0
80.5,18.75,2021-03-22,0,0.0
80.5,18.75,2021-03-23,0,0.0
80.5,18.75,2021-03-24,0,0.0
80.5,18.75,2021-03-25,0,0.0
80.5,18.75,2021-03-26,0,0.0
80.5,18.75,2021-03-27,0,0.0
80.5,18.75,2021-03-28,0,0.0
80.5,18.75,2021-03-29,0,0.0
80.5,18.75,2021-03-30,0,0.0
80.5,18.75,2021-03-31,0,0.0
80.5,18.75,2021-04-01,0,0.0
80.5,18.75,2021-04-02,0,0.0
80.5,18.75,2021-04-03,0,0.0
80.5,18.75,2021-04-04,0,0.0
80.5,18.75,2021-04-05,0,0.0
80.5,18.75,2021-04-06,0,0.0
80.5,18.75,2021-04-07,0,0.0
80.5,18.75,2021-04-08,0,0.0
80.5,18.75,2021-04-09,0,0.0
80.5,18.75,2021-04-10,0,0.0
80.5,18.75,2021-04-11,0,3.662476062774658
80.5,18.75,2021-04-12,0,0.0
80.5,18.75,2021-04-13,0,7.638798236846924
80.5,18.75,2021-04-14,0,2.9818778038024902
80.5,18.75,2021-04-15,0,8.268131256103516
80.5,18.75,2021-04-16,0,0.0
80.5,18.75,2021-04-17,0,0.0
80.5,18.75,2021-04-18,0,0.0
80.5,18.75,2021-04-19,0,0.0
80.5,18.75,2021-04-20,0,0.0
80.5,18.75,2021-04-21,0,3.542060613632202
80.5,18.75,2021-04-22,0,9.39844799041748
80.5,18.75,2021-04-23,0,0.0
80.5,18.75,2021-04-24,0,0.0
80.5,18.75,2021-04-25,0,0.0
80.5,18.75,2021-04-26,0,0.0
80.5,18.75,2021-04-27,0,0.0
80.5,18.75,2021-04-28,0,0.0
80.5,18.75,2021-04-29,0,0.0
80.5,18.75,2021-04-30,0,7.134707450866699
80.5,18.75,2021-05-01,0,0.0
80.5,18.75,2021-05-02,0,0.0
80.5,18.75,2021-05-03,0,7.239707946777344
80.5,18.75,2021-05-04,0,22.439105987548828
80.5,18.75,2021-05-05,0,0.0
80.5,18.75,2021-05-06,0,6.5818681716918945
80.5,18.75,2021-05-07,0,0.11606413125991821
80.5,18.75,2021-05-08,0,0.0
80.5,18.75,2021-05-09,0,0.0
80.5,18.75,2021-05-10,0,0.0
80.5,18.75,2021-05-11,0,0.0
80.5,18.75,2021-05-12,0,23.701152801513672
80.5,18.75,2021-05-13,0,3.087740421295166
80.5,18.75,2021-05-14,0,0.0
80.5,18.75,2021-05-15,0,0.0
80.5,18.75,2021-05-16,0,0.0
80.5,18.75,2021-05-17,0,6.226099967956543
80.5,18.75,2021-05-18,0,0.0
80.5,18.75,2021-05-19,0,0.5439559817314148
80.5,18.75,2021-05-20,0,7.125823974609375
80.5,18.75,2021-05-21,0,1.0629926919937134
80.5,18.75,2021-05-22,0,9.301648139953613
80.5,18.75,2021-05-23,0,0.0
80.5,18.75,2021-05-24,0,0.6527472734451294
80.5,18.75,2021-05-25,0,0.0
80.5,18.75,2021-05-26,0,0.0
80.5,18.75,2021-05-27,0,0.0
80.5,18.75,2021-05-28,0,1.2681549787521362
80.5,18.75,2021-05-29,0,0.0
80.5,18.75,2021-05-30,0,0.0
80.5,18.75,2021-05-31,0,0.0
80.5,18.75,2021-06-01,0,0.0
80.5,18.75,2021-06-02,0,0.0
80.5,18.75,2021-06-03,0,1.3307998180389404
80.5,18.75,2021-06-04,0,17.344898223876953
80.5,18.75,2021-06-05,0,0.0
80.5,18.75,2021-06-06,0,0.0
80.5,18.75,2021-06-07,0,0.0
80.5,18.75,2021-06-08,0,0.0
80.5,18.75,2021-06-09,0,7.709711074829102
80.5,18.75,2021-06-10,0,9.014381408691406
80.5,18.75,2021-06-11,0,18.97542381286621
80.5,18.75,2021-06-12,0,6.3042802810668945
80.5,18.75,2021-06-13,0,3.36210036277771
80.5,18.75,2021-06-14,0,20.32473373413086
80.5,18.75,2021-06-15,0,19.255290985107422
80.5,18.75,2021-06-16,0,3.7938458919525146
80.5,18.75,2021-06-17,0,1.2259786128997803
80.5,18.75,2021-06-18,0,8.82394027709961
80.5,18.75,2021-06-19,0,1.4517030715942383
80.5,18.75,2021-06-20,0,0.6724628806114197
80.5,18.75,2021-06-21,0,5.701318740844727
80.5,18.75,2021-06-22,0,0.0
80.5,18.75,2021-06-23,0,5.636771202087402
80.5,18.75,2021-06-24,0,8.001559257507324
80.5,18.75,2021-06-25,0,1.6358922719955444
80.5,18.75,2021-06-26,0,0.0
80.5,18.75,2021-06-27,0,7.659947872161865
80.5,18.75,2021-06-28,0,32.6615104675293
80.5,18.75,2021-06-29,0,5.616031169891357
80.5,18.75,2021-06-30,0,0.0
80.5,18.75,2021-07-01,0,27.58843231201172
80.5,18.75,2021-07-02,0,34.89979553222656
80.5,18.75,2021-07-03,0,1.2625236511230469
80.5,18.75,2021-07-04,0,0.0
80.5,18.75,2021-07-05,0,0.5061870217323303
80.5,18.75,2021-07-06,0,2.631377696990967
80.5,18.75,2021-07-07,0,0.0
80.5,18.75,2021-07-08,0,15.22518253326416
80.5,18.75,2021-07-09,0,0.49199965596199036
80.5,18.75,2021-07-10,0,7.552583694458008
80.5,18.75,2021-07-11,0,4.242701053619385
80.5,18.75,2021-07-12,0,18.302324295043945
80.5,18.75,2021-07-13,0,26.326574325561523
80.5,18.75,2021-07-14,0,54.0860710144043
80.5,18.75,2021-07-15,0,7.840503692626953
80.5,18.75,2021-07-16,0,1.8082460165023804
80.5,18.75,2021-07-17,0,3.5085036754608154
80.5,18.75,2021-07-18,0,0.0
80.5,18.75,2021-07-19,0,1.2239776849746704
80.5,18.75,2021-07-20,0,4.8787970542907715
80.5,18.75,2021-07-21,0,55.555545806884766
80.5,18.75,2021-07-22,0,54.902259826660156
80.5,18.75,2021-07-23,0,34.199134826660156
80.5,18.75,2021-07-24,0,9.280845642089844
80.5,18.75,2021-07-25,0,13.779945373535156
80.5,18.75,2021-07-26,0,1.5749305486679077
80.5,18.75,2021-07-27,0,0.0
80.5,18.75,2021-07-28,0,0.31355229020118713
80.5,18.75,2021-07-29,0,4.088470935821533
80.5,18.75,2021-07-30,0,0.0
80.5,18.75,2021-07-31,0,0.0
80.5,18.75,2021-08-01,0,2.3510921001434326
80.5,18.75,2021-08-02,0,0.22582048177719116
80.5,18.75,2021-08-03,0,1.072738528251648
80.5,18.75,2021-08-04,0,0.8771259188652039
80.5,18.75,2021-08-05,0,0.0
80.5,18.75,2021-08-06,0,7.990814685821533
80.5,18.75,2021-08-07,0,17.578346252441406
80.5,18.75,2021-08-08,0,0.0
80.5,18.75,2021-08-09,0,0.14140455424785614
80.5,18.75,2021-08-10,0,6.017815113067627
80.5,18.75,2021-08-11,0,14.325226783752441
80.5,18.75,2021-08-12,0,0.0
80.5,18.75,2021-08-13,0,12.39937686920166
80.5,18.75,2021-08-14,0,1.9366154670715332
80.5,18.75,2021-08-15,0,2.5445549488067627
80.5,18.75,2021-08-16,0,21.45014190673828
80.5,18.75,2021-08-17,0,13.963521003723145
80.5,18.75,2021-08-18,0,14.2681884765625
80.5,18.75,2021-08-19,0,2.2304024696350098
80.5,18.75,2021-08-20,0,5.185984134674072
80.5,18.75,2021-08-21,0,0.25808054208755493
80.5,18.75,2021-08-22,0,3.923438549041748
80.5,18.75,2021-08-23,0,0.0
80.5,18.75,2021-08-24,0,0.0
80.5,18.75,2021-08-25,0,0.0
80.5,18.75,2021-08-26,0,7.122180461883545
80.5,18.75,2021-08-27,0,11.873969078063965
80.5,18.75,2021-08-28,0,7.537606716156006
80.5,18.75,2021-08-29,0,26.463809967041016
80.5,18.75,2021-08-30,0,2.750396490097046
80.5,18.75,2021-08-31,0,4.13176965713501
80.5,18.75,2021-09-01,0,2.53928804397583
80.5,18.75,2021-09-02,0,5.84630823135376
80.5,18.75,2021-09-03,0,12.134414672851562
80.5,18.75,2021-09-04,0,23.636552810668945
80.5,18.75,2021-09-05,0,0.6532999873161316
80.5,18.75,2021-09-06,0,14.319511413574219
80.5,18.75,2021-09-07,0,69.56620025634766
80.5,18.75,2021-09-08,0,3.8306078910827637
